filename,width,height,class,x1,y1,x2,y2
8019.jpg,226,200,75,54,28,280,228
8021.jpg,272,220,75,31,14,303,234
7968.jpg,275,215,75,73,31,348,246
8006.jpg,310,261,75,0,39,310,300
7996.jpg,600,313,75,0,24,600,337
8010.jpg,457,274,75,16,142,473,416
7939.jpg,166,125,75,46,42,212,167
7969.jpg,312,262,75,38,0,350,262
8005.jpg,426,330,75,22,1,448,331
8011.jpg,281,190,75,0,70,281,260
7953.jpg,318,238,75,0,0,318,238
7958.jpg,121,80,75,17,22,138,102
7977.jpg,211,174,75,135,66,346,240
14400.jpg,310,296,75,336,41,646,337
7982.jpg,250,210,75,0,0,250,210
7962.jpg,250,187,75,0,0,250,187
7993.jpg,630,426,75,0,47,630,473
7952.jpg,160,92,75,0,28,160,120
7981.jpg,235,129,75,7,27,242,156
7944.jpg,571,424,75,0,0,571,424
7943.jpg,395,240,75,40,38,435,278
7979.jpg,252,144,75,9,34,261,178
8030.jpg,266,186,75,0,214,266,400
7963.jpg,175,127,75,0,0,175,127
7974.jpg,450,337,75,0,0,450,337
7992.jpg,300,225,75,0,0,300,225
8014.jpg,191,150,75,58,51,249,201
7950.jpg,640,480,75,0,0,640,480
8031.jpg,570,396,75,0,31,570,427
7949.jpg,463,373,75,57,29,520,402
7972.jpg,640,480,75,0,0,640,480
9230.jpg,316,343,75,21,42,337,385
8035.jpg,200,150,75,0,0,200,150
7975.jpg,227,142,75,23,13,250,155
7970.jpg,320,240,75,0,0,320,240
7948.jpg,250,146,75,27,34,277,180
8033.jpg,480,544,75,0,0,480,544
7964.jpg,136,108,75,28,11,164,119
8032.jpg,176,240,75,0,0,176,240
8017.jpg,326,231,75,31,27,357,258
13776.jpg,120,88,75,184,54,304,142
8009.jpg,500,578,75,0,122,500,700
8022.jpg,380,314,75,85,42,465,356
8001.jpg,160,120,75,0,0,160,120
7961.jpg,236,168,75,0,0,236,168
7945.jpg,469,404,75,51,20,520,424
7999.jpg,640,480,75,0,0,640,480
7967.jpg,377,232,75,0,47,377,279
7957.jpg,310,210,75,74,28,384,238
8025.jpg,512,319,75,75,113,587,432
7941.jpg,176,136,75,71,66,247,202
8000.jpg,450,338,75,0,0,450,338
8003.jpg,240,320,75,0,0,240,320
7966.jpg,375,200,75,30,0,405,200
7995.jpg,364,258,75,33,32,397,290
8012.jpg,360,314,75,0,0,360,314
7989.jpg,330,198,75,77,21,407,219
7951.jpg,320,240,75,0,0,320,240
7965.jpg,210,186,75,58,46,268,232
7998.jpg,200,150,75,0,0,200,150
7942.jpg,260,212,75,0,13,260,225
7940.jpg,240,180,75,0,0,240,180
7956.jpg,240,180,75,0,0,240,180
7990.jpg,172,178,75,0,9,172,187
7991.jpg,224,137,75,28,36,252,173
7971.jpg,387,303,75,23,9,410,312
7994.jpg,294,294,75,77,10,371,304
8037.jpg,294,186,75,16,6,310,192
8034.jpg,452,324,75,25,27,477,351
7938.jpg,214,142,75,16,23,230,165
7986.jpg,300,225,75,0,0,300,225
8020.jpg,378,313,75,27,7,405,320
7978.jpg,237,152,75,33,30,270,182
7946.jpg,192,177,75,63,46,255,223
8016.jpg,200,157,75,0,0,200,157
15428.jpg,132,120,75,428,10,560,130
8059.jpg,200,133,76,0,0,200,133
15151.jpg,320,300,76,263,0,583,300
8105.jpg,226,184,76,19,0,245,184
9196.jpg,387,322,76,87,12,474,334
8127.jpg,320,240,76,0,0,320,240
8082.jpg,221,188,76,0,0,221,188
8075.jpg,164,123,76,0,0,164,123
8111.jpg,354,240,76,21,0,375,240
14687.jpg,562,390,76,31,27,593,417
8123.jpg,448,338,76,0,0,448,338
8046.jpg,163,156,76,39,28,202,184
8069.jpg,320,240,76,0,0,320,240
8051.jpg,198,147,76,21,13,219,160
8090.jpg,161,155,76,14,0,175,155
8079.jpg,166,127,76,21,21,187,148
8083.jpg,664,562,76,3,0,667,562
8136.jpg,318,232,76,0,6,318,238
8086.jpg,207,188,76,43,0,250,188
8109.jpg,200,150,76,0,0,200,150
8115.jpg,552,412,76,88,44,640,456
15289.jpg,396,390,76,204,60,600,450
8040.jpg,403,369,76,21,45,424,414
15346.jpg,269,249,76,78,0,347,249
8099.jpg,300,269,76,0,0,300,269
8049.jpg,171,165,76,62,0,233,165
8110.jpg,189,162,76,14,2,203,164
8068.jpg,179,150,76,1,0,180,150
8055.jpg,250,199,76,0,16,250,215
8052.jpg,225,180,76,13,0,238,180
8070.jpg,188,164,76,17,0,205,164
8064.jpg,180,171,76,0,9,180,180
8132.jpg,800,722,76,0,0,800,722
8039.jpg,445,337,76,0,7,445,344
8076.jpg,214,184,76,27,17,241,201
14731.jpg,246,204,76,45,30,291,234
11203.jpg,417,330,76,63,10,480,340
8092.jpg,164,126,76,12,9,176,135
14759.jpg,290,250,76,396,30,686,280
8118.jpg,146,120,76,7,0,153,120
10680.jpg,352,284,76,5,101,357,385
11695.jpg,378,392,76,23,19,401,411
11093.jpg,382,348,76,54,0,436,348
15382.jpg,338,293,76,22,78,360,371
15584.jpg,410,404,76,117,33,527,437
11651.jpg,339,336,76,60,0,399,336
8057.jpg,318,315,76,8,17,326,332
8063.jpg,325,288,76,68,14,393,302
11698.jpg,615,559,76,104,41,719,600
8081.jpg,698,601,76,16,0,714,601
15216.jpg,410,299,76,18,261,428,560
13462.jpg,82,65,76,43,50,125,115
14794.jpg,580,480,76,30,0,610,480
8078.jpg,143,122,76,6,20,149,142
8048.jpg,540,379,76,0,25,540,404
8058.jpg,69,80,76,24,0,93,80
13872.jpg,176,167,76,142,42,318,209
15786.jpg,315,310,76,0,112,315,422
8101.jpg,380,415,76,0,15,380,430
13243.jpg,258,242,76,20,206,278,448
8062.jpg,192,150,76,8,0,200,150
16117.jpg,336,261,76,7,172,343,433
8102.jpg,410,260,76,0,0,410,260
8113.jpg,312,301,76,0,14,312,315
8114.jpg,320,240,76,0,0,320,240
9149.jpg,275,193,76,40,156,315,349
8056.jpg,250,225,76,0,11,250,236
8061.jpg,223,187,76,18,0,241,187
8044.jpg,248,184,76,15,0,263,184
11413.jpg,480,471,76,0,9,480,480
8130.jpg,266,240,76,30,0,296,240
8054.jpg,188,160,76,25,0,213,160
14883.jpg,332,252,76,252,0,584,252
8133.jpg,276,279,76,346,50,622,329
15528.jpg,300,297,76,267,114,567,411
8121.jpg,429,311,76,98,109,527,420
8065.jpg,240,187,76,0,1,240,188
8119.jpg,522,400,76,42,0,564,400
15215.jpg,373,313,76,32,43,405,356
8042.jpg,350,245,76,0,0,350,245
15218.jpg,371,282,76,0,55,371,337
8067.jpg,180,206,76,0,0,180,206
14050.jpg,358,323,76,50,43,408,366
8134.jpg,172,140,76,0,0,172,140
8043.jpg,228,177,76,29,7,257,184
13868.jpg,141,125,76,62,0,203,125
8112.jpg,391,355,76,69,0,460,355
8106.jpg,169,150,76,2,32,171,182
8041.jpg,231,213,76,33,3,264,216
8072.jpg,189,174,76,0,45,189,219
8089.jpg,190,120,76,0,0,190,120
14762.jpg,343,271,76,0,81,343,352
8128.jpg,640,480,76,0,0,640,480
8038.jpg,334,250,76,0,0,334,250
11673.jpg,360,389,76,0,14,360,403
13983.jpg,137,125,76,25,6,162,131
8077.jpg,567,393,76,0,1,567,394
8135.jpg,496,403,76,144,77,640,480
9301.jpg,355,318,76,72,21,427,339
8091.jpg,161,158,76,12,0,173,158
8116.jpg,520,390,76,0,0,520,390
8137.jpg,640,480,76,0,0,640,480
14884.jpg,280,308,76,296,24,576,332
15368.jpg,267,232,76,201,4,468,236
15772.jpg,306,344,76,334,88,640,432
8129.jpg,312,226,76,8,14,320,240
8108.jpg,175,135,76,2,0,177,135
14795.jpg,518,462,76,64,0,582,462
8100.jpg,143,125,76,26,3,169,128
8107.jpg,173,128,76,20,0,193,128
8120.jpg,320,240,76,0,0,320,240
8125.jpg,800,789,76,0,0,800,789
8060.jpg,256,200,76,0,4,256,204
8050.jpg,800,672,76,0,5,800,677
8122.jpg,286,286,76,0,24,286,310
8094.jpg,200,150,76,0,0,200,150
8045.jpg,217,184,76,33,0,250,184
8066.jpg,178,150,76,0,0,178,150
8219.jpg,499,213,77,0,97,499,310
8179.jpg,400,300,77,0,0,400,300
8194.jpg,300,247,77,0,0,300,247
8210.jpg,450,300,77,0,0,450,300
8192.jpg,620,424,77,0,0,620,424
8141.jpg,227,170,77,0,0,227,170
8196.jpg,200,150,77,0,0,200,150
8197.jpg,352,288,77,0,0,352,288
8237.jpg,448,336,77,0,0,448,336
8203.jpg,192,134,77,0,6,192,140
8159.jpg,350,263,77,0,0,350,263
15585.jpg,367,340,77,233,55,600,395
8138.jpg,167,99,77,26,26,193,125
8174.jpg,233,172,77,34,28,267,200
8215.jpg,187,226,77,0,0,187,226
8139.jpg,174,132,77,6,12,180,144
8164.jpg,325,248,77,54,48,379,296
8168.jpg,196,147,77,0,0,196,147
8229.jpg,250,188,77,0,0,250,188
8150.jpg,240,234,77,0,40,240,274
8191.jpg,175,144,77,0,6,175,150
8202.jpg,270,203,77,0,0,270,203
8212.jpg,198,128,77,22,11,220,139
8193.jpg,432,299,77,0,25,432,324
8209.jpg,350,139,77,0,57,350,196
8205.jpg,300,225,77,0,0,300,225
8222.jpg,300,199,77,0,0,300,199
8142.jpg,299,260,77,88,81,387,341
8234.jpg,150,113,77,0,0,150,113
8147.jpg,190,146,77,0,0,190,146
8223.jpg,263,306,77,0,11,263,317
14839.jpg,562,447,77,208,3,770,450
15780.jpg,278,305,77,23,103,301,408
16761.jpg,573,477,77,53,0,626,477
8225.jpg,138,155,77,78,0,216,155
8152.jpg,200,200,77,0,0,200,200
15577.jpg,368,352,77,148,11,516,363
8170.jpg,279,225,77,21,0,300,225
8143.jpg,240,165,77,60,3,300,168
8161.jpg,450,299,77,0,0,450,299
8146.jpg,180,110,77,0,10,180,120
8207.jpg,212,163,77,0,0,212,163
8233.jpg,320,188,77,0,52,320,240
8198.jpg,220,165,77,0,0,220,165
8149.jpg,169,139,77,24,24,193,163
8221.jpg,266,158,77,28,54,294,212
8163.jpg,620,424,77,0,0,620,424
8162.jpg,400,300,77,0,0,400,300
8154.jpg,577,433,77,0,0,577,433
8218.jpg,280,235,77,0,0,280,235
8231.jpg,300,400,77,0,0,300,400
15416.jpg,343,318,77,244,47,587,365
8204.jpg,320,240,77,0,0,320,240
8213.jpg,560,480,77,50,0,610,480
8182.jpg,173,145,77,10,0,183,145
8236.jpg,268,185,77,0,0,268,185
8157.jpg,213,197,77,51,8,264,205
8214.jpg,320,240,77,0,0,320,240
15603.jpg,376,355,77,220,15,596,370
8156.jpg,250,188,77,0,0,250,188
8175.jpg,180,154,77,0,0,180,154
8171.jpg,800,600,77,0,0,800,600
16762.jpg,582,377,77,10,31,592,408
8232.jpg,324,214,77,126,86,450,300
8199.jpg,390,279,77,60,21,450,300
8172.jpg,320,213,77,0,0,320,213
8189.jpg,333,278,77,57,22,390,300
8190.jpg,167,113,77,4,7,171,120
8165.jpg,99,71,77,0,0,99,71
8185.jpg,220,126,77,0,39,220,165
8183.jpg,378,300,77,30,0,408,300
8167.jpg,800,533,77,0,0,800,533
8158.jpg,250,210,77,0,40,250,250
8155.jpg,225,220,77,0,0,225,220
8145.jpg,305,241,77,5,45,310,286
8186.jpg,182,158,77,16,20,198,178
8188.jpg,400,300,77,0,0,400,300
8180.jpg,204,156,77,0,0,204,156
16754.jpg,574,442,77,1,0,575,442
16757.jpg,637,472,77,1,4,638,476
8224.jpg,170,233,77,0,13,170,246
8144.jpg,415,271,77,86,113,501,384
8151.jpg,192,142,77,0,0,192,142
15621.jpg,292,270,77,41,118,333,388
8160.jpg,300,423,77,0,0,300,423
8184.jpg,331,297,77,23,23,354,320
8228.jpg,320,216,77,0,24,320,240
8187.jpg,350,367,77,25,0,375,367
8336.jpg,85,72,78,58,38,143,110
8328.jpg,180,92,78,0,106,180,198
8275.jpg,567,412,78,0,0,567,412
8322.jpg,306,176,78,2,42,308,218
8281.jpg,300,165,78,0,24,300,189
8334.jpg,358,179,78,0,0,358,179
8238.jpg,330,161,78,43,36,373,197
8280.jpg,209,268,78,1,0,210,268
8298.jpg,290,189,78,0,0,290,189
8297.jpg,462,371,78,76,0,538,371
8273.jpg,298,214,78,14,18,312,232
10916.jpg,360,255,78,0,144,360,399
10916.jpg,337,181,78,9,1,346,182
15785.jpg,535,338,78,65,63,600,401
10688.jpg,288,477,78,30,3,318,480
8257.jpg,302,164,78,12,32,314,196
8332.jpg,546,410,78,0,3,546,413
8283.jpg,395,334,78,0,13,395,347
8305.jpg,288,194,78,20,46,308,240
8286.jpg,344,210,78,8,23,352,233
8291.jpg,660,388,78,0,0,660,388
8242.jpg,348,263,78,81,23,429,286
8293.jpg,476,349,78,274,0,750,349
8251.jpg,496,291,78,39,34,535,325
8318.jpg,249,254,78,108,46,357,300
8265.jpg,169,146,78,112,87,281,233
8284.jpg,262,134,78,8,6,270,140
8266.jpg,226,124,78,10,16,236,140
11453.jpg,277,285,78,3,105,280,390
8325.jpg,352,212,78,0,47,352,259
8239.jpg,258,168,78,36,28,294,196
8300.jpg,388,204,78,9,29,397,233
8331.jpg,250,151,78,0,19,250,170
8285.jpg,430,230,78,36,19,466,249
10841.jpg,405,216,78,19,90,424,306
8304.jpg,438,293,78,12,27,450,320
8253.jpg,196,140,78,2,13,198,153
8326.jpg,145,120,78,15,0,160,120
9157.jpg,290,480,78,31,0,321,480
8259.jpg,448,255,78,0,54,448,309
8241.jpg,268,158,78,30,58,298,216
8262.jpg,156,90,78,27,27,183,117
11081.jpg,390,354,78,27,0,417,354
8279.jpg,469,632,78,9,0,478,632
8249.jpg,144,88,78,18,51,162,139
8260.jpg,302,214,78,18,22,320,236
16313.jpg,509,354,78,88,58,597,412
8287.jpg,314,208,78,6,20,320,228
8324.jpg,402,286,78,167,7,569,293
8269.jpg,242,174,78,15,12,257,186
8277.jpg,291,195,78,9,1,300,196
8289.jpg,250,196,78,62,14,312,210
8337.jpg,265,160,78,110,109,375,269
8314.jpg,145,107,78,76,14,221,121
8245.jpg,54,44,78,21,15,75,59
9328.jpg,380,199,78,19,75,399,274
8335.jpg,566,412,78,30,16,596,428
8278.jpg,389,276,78,4,5,393,281
8320.jpg,800,462,78,0,109,800,571
8255.jpg,135,135,78,18,9,153,144
11080.jpg,375,246,78,22,45,397,291
8313.jpg,234,194,78,29,14,263,208
8316.jpg,128,103,78,44,37,172,140
8310.jpg,308,218,78,12,8,320,226
8254.jpg,185,118,78,7,25,192,143
9271.jpg,196,417,78,48,19,244,436
8267.jpg,485,291,78,93,67,578,358
8307.jpg,447,277,78,18,11,465,288
8250.jpg,494,280,78,30,35,524,315
8330.jpg,500,361,78,0,0,500,361
8247.jpg,186,156,78,50,32,236,188
8292.jpg,281,235,78,32,0,313,235
8263.jpg,152,106,78,73,162,225,268
8274.jpg,232,234,78,3,0,235,234
10823.jpg,246,423,78,12,3,258,426
10691.jpg,345,202,78,4,138,349,340
8282.jpg,177,197,78,69,10,246,207
9161.jpg,345,186,78,0,144,345,330
8333.jpg,360,266,78,46,14,406,280
8288.jpg,181,304,78,79,100,260,404
8258.jpg,171,114,78,72,66,243,180
8256.jpg,118,106,78,22,18,140,124
8299.jpg,212,143,78,13,0,225,143
15566.jpg,382,255,78,0,0,382,255
10915.jpg,358,241,78,0,85,358,326
8317.jpg,346,244,78,0,1,346,245
10704.jpg,360,222,78,0,151,360,373
8308.jpg,301,183,78,45,45,346,228
8309.jpg,133,100,78,0,0,133,100
8302.jpg,387,252,78,28,39,415,291
8252.jpg,258,134,78,30,64,288,198
15567.jpg,447,283,78,0,6,447,289
10892.jpg,243,414,78,45,0,288,414
8270.jpg,180,97,78,17,22,197,119
8244.jpg,224,240,78,50,0,274,240
8294.jpg,196,102,78,69,73,265,175
8240.jpg,193,151,78,10,24,203,175
8246.jpg,278,150,78,28,44,306,194
8363.jpg,105,77,79,126,34,231,111
8366.jpg,389,270,79,0,0,389,270
8403.jpg,563,437,79,23,15,586,452
15098.jpg,349,187,79,78,94,427,281
8434.jpg,600,450,79,0,0,600,450
8390.jpg,187,150,79,0,0,187,150
10798.jpg,265,424,79,0,30,265,454
8341.jpg,380,380,79,0,0,380,380
15457.jpg,529,450,79,19,0,548,450
16508.jpg,305,212,79,54,52,359,264
8428.jpg,320,240,79,0,0,320,240
8355.jpg,127,104,79,16,9,143,113
8354.jpg,547,355,79,53,33,600,388
8350.jpg,260,260,79,0,0,260,260
8388.jpg,176,144,79,0,0,176,144
8395.jpg,350,222,79,0,12,350,234
8432.jpg,301,345,79,0,19,301,364
8416.jpg,550,450,79,0,0,550,450
9041.jpg,378,216,79,45,69,423,285
8345.jpg,460,282,79,20,61,480,343
8339.jpg,265,250,79,53,65,318,315
8384.jpg,170,128,79,0,0,170,128
8358.jpg,669,502,79,65,12,734,514
8392.jpg,350,145,79,0,88,350,233
8412.jpg,264,192,79,40,30,304,222
8357.jpg,279,301,79,322,0,601,301
8349.jpg,240,158,79,13,14,253,172
10848.jpg,270,478,79,16,0,286,478
8347.jpg,160,120,79,0,0,160,120
8356.jpg,300,219,79,0,0,300,219
8400.jpg,450,309,79,0,0,450,309
10893.jpg,358,447,79,0,12,358,459
8362.jpg,213,128,79,0,14,213,142
8397.jpg,522,391,79,0,0,522,391
8410.jpg,580,151,79,0,100,580,251
8343.jpg,472,222,79,0,0,472,222
8423.jpg,300,208,79,0,0,300,208
8387.jpg,350,233,79,0,0,350,233
8370.jpg,300,225,79,0,0,300,225
8378.jpg,250,185,79,0,0,250,185
8361.jpg,200,235,79,0,15,200,250
8380.jpg,350,280,79,0,70,350,350
8427.jpg,210,174,79,110,66,320,240
8402.jpg,133,100,79,0,0,133,100
8352.jpg,240,180,79,0,0,240,180
8344.jpg,609,458,79,0,0,609,458
8407.jpg,449,299,79,0,0,449,299
8425.jpg,320,240,79,0,0,320,240
8385.jpg,322,430,79,0,0,322,430
8386.jpg,640,480,79,0,0,640,480
8391.jpg,234,190,79,19,3,253,193
8340.jpg,280,124,79,0,143,280,267
8421.jpg,256,192,79,0,0,256,192
8435.jpg,538,709,79,0,91,538,800
8413.jpg,310,224,79,10,0,320,224
8348.jpg,640,363,79,0,117,640,480
8419.jpg,711,493,79,0,107,711,600
8373.jpg,300,300,79,0,0,300,300
8382.jpg,160,120,79,0,0,160,120
8408.jpg,589,441,79,0,0,589,441
8372.jpg,609,458,79,0,0,609,458
10999.jpg,462,338,79,10,13,472,351
10787.jpg,174,418,79,21,12,195,430
8420.jpg,800,531,79,0,0,800,531
8383.jpg,165,124,79,0,0,165,124
8405.jpg,200,150,79,0,0,200,150
9062.jpg,443,299,79,16,22,459,321
8394.jpg,171,116,79,0,0,171,116
11007.jpg,384,219,79,51,66,435,285
8389.jpg,160,120,79,0,0,160,120
8376.jpg,522,336,79,0,55,522,391
8401.jpg,300,174,79,0,0,300,174
8353.jpg,600,233,79,0,88,600,321
8381.jpg,196,147,79,0,0,196,147
8396.jpg,328,189,79,40,39,368,228
8359.jpg,300,225,79,0,0,300,225
8436.jpg,538,729,79,0,0,538,729
8431.jpg,320,240,79,0,0,320,240
8360.jpg,292,221,79,0,4,292,225
15924.jpg,306,234,79,181,55,487,289
9281.jpg,175,400,79,24,39,199,439
15471.jpg,289,166,79,26,49,315,215
8411.jpg,251,184,79,29,21,280,205
8369.jpg,200,150,79,0,0,200,150
9282.jpg,468,228,79,12,69,480,297
8417.jpg,386,389,79,14,87,400,476
8342.jpg,404,321,79,37,39,441,360
8377.jpg,181,142,79,0,0,181,142
8365.jpg,256,170,79,12,18,268,188
10790.jpg,453,318,79,21,12,474,330
8433.jpg,600,360,79,0,0,600,360
10860.jpg,307,354,79,60,3,367,357
8368.jpg,350,262,79,0,0,350,262
8437.jpg,228,159,79,0,66,228,225
16755.jpg,430,219,80,36,91,466,310
8452.jpg,270,240,80,0,0,270,240
8494.jpg,100,120,80,29,0,129,120
8465.jpg,145,116,80,23,13,168,129
8523.jpg,240,288,80,0,16,240,304
8439.jpg,207,155,80,48,5,255,160
8534.jpg,240,240,80,0,0,240,240
8458.jpg,140,122,80,13,0,153,122
8498.jpg,232,263,80,119,0,351,263
8463.jpg,383,270,80,98,0,481,270
8455.jpg,143,99,80,57,0,200,99
8446.jpg,236,141,80,22,17,258,158
8493.jpg,160,240,80,74,0,234,240
8484.jpg,338,246,80,82,0,420,246
16767.jpg,313,259,80,86,29,399,288
8489.jpg,260,240,80,16,0,276,240
8481.jpg,187,141,80,23,71,210,212
8511.jpg,640,404,80,0,0,640,404
8453.jpg,196,193,80,45,20,241,213
12882.jpg,156,154,80,275,102,431,256
8519.jpg,498,419,80,21,0,519,419
16778.jpg,360,287,80,10,9,370,296
8503.jpg,310,240,80,10,0,320,240
8475.jpg,218,204,80,22,56,240,260
8459.jpg,434,546,80,123,154,557,700
8531.jpg,235,156,80,0,20,235,176
8476.jpg,194,153,80,10,0,204,153
8500.jpg,314,230,80,6,0,320,230
8528.jpg,585,338,80,15,0,600,338
8537.jpg,350,204,80,0,61,350,265
8472.jpg,165,91,80,0,20,165,111
8495.jpg,726,411,80,0,35,726,446
8480.jpg,174,120,80,23,9,197,129
8529.jpg,108,120,80,58,0,166,120
8444.jpg,634,416,80,166,184,800,600
8499.jpg,400,384,80,16,0,416,384
8450.jpg,374,220,80,18,70,392,290
8515.jpg,640,357,80,20,0,660,357
8488.jpg,253,210,80,0,0,253,210
8469.jpg,428,215,80,42,90,470,305
8492.jpg,130,94,80,32,3,162,97
8491.jpg,180,94,80,0,0,180,94
8505.jpg,178,131,80,15,0,193,131
8466.jpg,578,553,80,0,0,578,553
8460.jpg,231,168,80,42,12,273,180
8443.jpg,461,518,80,127,168,588,686
8520.jpg,396,201,80,26,73,422,274
16793.jpg,481,297,80,7,1,488,298
8440.jpg,264,237,80,0,0,264,237
8471.jpg,141,135,80,24,0,165,135
8497.jpg,394,529,80,49,129,443,658
8490.jpg,306,189,80,0,0,306,189
8485.jpg,212,210,80,33,0,245,210
8461.jpg,144,105,80,19,9,163,114
8536.jpg,255,179,80,35,21,290,200
8457.jpg,337,287,80,48,33,385,320
8445.jpg,191,187,80,9,13,200,200
8508.jpg,320,204,80,0,0,320,204
8524.jpg,399,189,80,81,228,480,417
8533.jpg,392,600,80,408,0,800,600
8456.jpg,200,240,80,48,0,248,240
8464.jpg,601,348,80,199,72,800,420
8513.jpg,268,206,80,16,22,284,228
8516.jpg,452,544,80,116,156,568,700
8448.jpg,244,162,80,121,0,365,162
16759.jpg,387,266,80,72,5,459,271
16784.jpg,298,211,80,54,57,352,268
11365.jpg,359,252,80,97,76,456,328
8468.jpg,122,130,80,37,10,159,140
8486.jpg,200,150,80,0,0,200,150
8451.jpg,274,240,80,4,0,278,240
8510.jpg,450,300,80,0,0,450,300
8462.jpg,151,107,80,24,11,175,118
8483.jpg,249,210,80,31,0,280,210
8487.jpg,223,198,80,31,12,254,210
8506.jpg,307,182,80,23,52,330,234
8532.jpg,136,186,80,75,25,211,211
8447.jpg,347,338,80,48,113,395,451
8514.jpg,340,340,80,165,6,505,346
8522.jpg,330,248,80,0,0,330,248
8504.jpg,291,221,80,25,4,316,225
8473.jpg,137,94,80,38,11,175,105
8438.jpg,245,191,80,5,45,250,236
8525.jpg,640,468,80,0,0,640,468
15179.jpg,140,109,80,192,131,332,240
16750.jpg,618,476,80,0,1,618,477
8442.jpg,313,316,80,128,4,441,320
8566.jpg,173,175,81,96,46,269,221
8622.jpg,240,244,81,0,26,240,270
13732.jpg,74,58,81,446,128,520,186
8591.jpg,126,105,81,57,21,183,126
11195.jpg,82,96,81,285,39,367,135
11195.jpg,107,102,81,181,84,288,186
11195.jpg,122,123,81,88,180,210,303
11195.jpg,114,111,81,210,183,324,294
8551.jpg,278,198,81,25,6,303,204
8559.jpg,282,230,81,0,0,282,230
8556.jpg,182,128,81,20,27,202,155
8632.jpg,180,159,81,0,9,180,168
8617.jpg,156,103,81,36,32,192,135
8554.jpg,194,54,81,2,44,196,98
8550.jpg,157,141,81,2,6,159,147
8579.jpg,117,85,81,42,29,159,114
8567.jpg,227,191,81,73,46,300,237
8597.jpg,338,264,81,6,0,344,264
8541.jpg,142,140,81,27,3,169,143
14603.jpg,235,245,81,95,80,330,325
8546.jpg,113,110,81,35,24,148,134
8630.jpg,152,63,81,8,28,160,91
8569.jpg,144,147,81,138,118,282,265
8581.jpg,84,43,81,59,32,143,75
8602.jpg,200,150,81,0,0,200,150
15334.jpg,482,374,81,9,0,491,374
8544.jpg,77,89,81,71,29,148,118
8545.jpg,90,70,81,66,32,156,102
8595.jpg,159,99,81,12,14,171,113
11178.jpg,210,63,81,28,0,238,63
16718.jpg,383,316,81,102,5,485,321
8584.jpg,451,378,81,0,0,451,378
9349.jpg,353,258,81,79,39,432,297
8540.jpg,135,108,81,30,23,165,131
8624.jpg,257,129,81,0,24,257,153
8548.jpg,107,56,81,115,41,222,97
8593.jpg,186,109,81,13,30,199,139
8606.jpg,167,102,81,76,51,243,153
8561.jpg,176,109,81,0,3,176,112
8611.jpg,159,72,81,69,67,228,139
9245.jpg,171,195,81,42,147,213,342
8587.jpg,297,203,81,3,7,300,210
8635.jpg,186,137,81,114,86,300,223
16747.jpg,640,474,81,2,0,642,474
8571.jpg,255,78,81,0,38,255,116
8586.jpg,196,131,81,4,0,200,131
8578.jpg,170,138,81,58,46,228,184
8609.jpg,430,232,81,0,15,430,247
11455.jpg,65,79,81,154,183,219,262
11455.jpg,78,88,81,46,218,124,306
11455.jpg,66,64,81,84,123,150,187
11455.jpg,67,69,81,36,156,103,225
13969.jpg,82,78,81,434,258,516,336
8570.jpg,216,101,81,126,116,342,217
8623.jpg,153,133,81,15,0,168,133
14152.jpg,186,226,81,454,80,640,306
8633.jpg,158,129,81,14,2,172,131
8613.jpg,160,108,81,63,42,223,150
8582.jpg,77,59,81,56,42,133,101
8558.jpg,122,107,81,58,20,180,127
8585.jpg,180,117,81,0,9,180,126
8614.jpg,200,150,81,0,0,200,150
8562.jpg,152,96,81,35,36,187,132
8592.jpg,150,101,81,29,22,179,123
8637.jpg,186,131,81,58,60,244,191
8577.jpg,216,190,81,0,10,216,200
8621.jpg,170,97,81,0,18,170,115
8564.jpg,112,104,81,75,24,187,128
13815.jpg,250,226,81,93,85,343,311
8590.jpg,102,89,81,33,25,135,114
8601.jpg,250,171,81,0,37,250,208
8589.jpg,800,498,81,0,34,800,532
8555.jpg,538,418,81,54,21,592,439
8620.jpg,289,281,81,85,34,374,315
8583.jpg,205,189,81,28,1,233,190
8598.jpg,288,265,81,0,0,288,265
8634.jpg,157,124,81,43,18,200,142
8604.jpg,276,202,81,22,2,298,204
8612.jpg,159,115,81,72,45,231,160
8553.jpg,179,155,81,40,36,219,191
10742.jpg,159,102,81,105,96,264,198
10742.jpg,113,131,81,61,166,174,297
10742.jpg,120,131,81,169,187,289,318
8543.jpg,114,66,81,33,23,147,89
8560.jpg,99,116,81,28,5,127,121
8563.jpg,252,145,81,25,54,277,199
8608.jpg,106,73,81,45,29,151,102
8573.jpg,141,105,81,50,23,191,128
8636.jpg,199,132,81,40,39,239,171
8574.jpg,138,102,81,35,18,173,120
8549.jpg,181,143,81,0,0,181,143
8626.jpg,261,150,81,8,38,269,188
8596.jpg,173,151,81,0,0,173,151
8542.jpg,228,172,81,64,26,292,198
8603.jpg,256,105,81,0,0,256,105
8618.jpg,313,235,81,5,50,318,285
8557.jpg,163,207,81,36,88,199,295
8538.jpg,129,79,81,82,41,211,120
8588.jpg,200,131,81,0,12,200,143
8660.jpg,282,175,82,50,44,332,219
8663.jpg,173,84,82,40,43,213,127
8685.jpg,167,83,82,6,32,173,115
8667.jpg,250,135,82,0,17,250,152
15925.jpg,294,315,82,306,67,600,382
8652.jpg,224,93,82,13,53,237,146
